user_id,sku,rating
U0483,SONY_HEADPHONES,3
U0483,IPHONE_15_128,4
U0484,IPHONE_16_128,3
U0484,SAMSUNG_S24,4
U0485,DELL_XPS_13,1
U0485,IPHONE_16_256,4
U0485,IPHONE_15_256,3
U0485,IPHONE_16_128,3
U0485,SAMSUNG_S24,1
U0486,MACBOOK_AIR_M2,4
U0486,IPHONE_15_128,2
U0486,IPHONE_16_256,3
U0486,IPHONE_16_128,1
U0486,ONEPLUS_13,3
U0487,AIRPODS_PRO,4
U0487,IPHONE_15_128,2
U0487,SONY_HEADPHONES,4
U0487,ONEPLUS_13,3
U0487,DELL_XPS_13,5
U0488,AIRPODS_PRO,1
U0488,IPHONE_15_128,3
U0488,SAMSUNG_S24,5
U0488,MACBOOK_AIR_M2,1
U0488,ONEPLUS_13,2
U0489,AIRPODS_PRO,4
U0489,MACBOOK_AIR_M2,4
U0490,DELL_XPS_13,2
U0490,IPHONE_15_128,1
U0490,IPHONE_15_256,3
U0491,SAMSUNG_S24,5
U0491,AIRPODS_PRO,3
U0492,SAMSUNG_S24,2
U0492,MACBOOK_AIR_M2,2
U0492,IPHONE_15_128,1
U0492,IPHONE_16_128,2
U0492,IPHONE_16_256,3
U0493,ONEPLUS_13,2
U0493,IPHONE_16_256,4
U0494,ONEPLUS_13,2
U0494,IPHONE_16_128,2
U0494,AIRPODS_PRO,5
U0494,MACBOOK_AIR_M2,5
U0495,SAMSUNG_S24,3
U0495,IPHONE_15_256,1
U0496,MACBOOK_AIR_M2,4
U0496,IPHONE_16_256,1
U0497,DELL_XPS_13,1
U0497,AIRPODS_PRO,3
U0497,IPHONE_15_128,4
U0497,MACBOOK_AIR_M2,4
U0497,IPHONE_16_256,4
U0498,DELL_XPS_13,4
U0498,IPHONE_16_256,5
U0498,SAMSUNG_S24,3
U0498,IPHONE_15_128,3
U0499,IPHONE_15_128,2
U0499,DELL_XPS_13,4
U0499,SONY_HEADPHONES,1
U0499,MACBOOK_AIR_M2,1
U0500,IPHONE_16_256,1
U0500,SONY_HEADPHONES,5
U0500,MACBOOK_AIR_M2,5
U0500,AIRPODS_PRO,2
U0500,IPHONE_15_128,1
U0501,AIRPODS_PRO,5
U0501,DELL_XPS_13,3
U0501,IPHONE_16_128,2
U0501,MACBOOK_AIR_M2,1
U0502,SAMSUNG_S24,4
U0502,IPHONE_15_128,2
U0502,IPHONE_16_256,3
U0503,SAMSUNG_S24,2
U0503,SONY_HEADPHONES,2
U0503,IPHONE_15_256,1
U0503,AIRPODS_PRO,4
U0504,ONEPLUS_13,3
U0504,MACBOOK_AIR_M2,5
U0504,SAMSUNG_S24,4
U0504,DELL_XPS_13,1
U0505,AIRPODS_PRO,3
U0505,MACBOOK_AIR_M2,5
U0505,ONEPLUS_13,1
U0505,IPHONE_16_128,4
U0505,SONY_HEADPHONES,2
U0506,SAMSUNG_S24,2
U0506,DELL_XPS_13,4
U0506,IPHONE_15_128,4
U0507,AIRPODS_PRO,4
U0507,MACBOOK_AIR_M2,5
U0507,IPHONE_16_256,2
U0508,SAMSUNG_S24,3
U0508,IPHONE_16_128,4
U0508,IPHONE_16_256,3
U0509,ONEPLUS_13,4
U0509,MACBOOK_AIR_M2,2
U0510,IPHONE_15_256,5
U0510,IPHONE_16_256,4
U0510,AIRPODS_PRO,3
U0511,IPHONE_16_128,3
U0511,IPHONE_16_256,4
U0511,AIRPODS_PRO,5
U0511,IPHONE_15_128,3
U0511,ONEPLUS_13,5
U0512,AIRPODS_PRO,4
U0512,MACBOOK_AIR_M2,2
U0512,IPHONE_15_128,3
U0513,SAMSUNG_S24,2
U0513,MACBOOK_AIR_M2,1
U0514,MACBOOK_AIR_M2,3
U0514,IPHONE_15_128,3
U0515,SAMSUNG_S24,1
U0515,SONY_HEADPHONES,2
U0515,IPHONE_16_256,1
U0515,AIRPODS_PRO,1
U0515,ONEPLUS_13,1
U0516,MACBOOK_AIR_M2,4
U0516,SONY_HEADPHONES,1
U0516,IPHONE_16_256,2
U0516,IPHONE_15_128,2
U0517,SAMSUNG_S24,1
U0517,IPHONE_16_256,3
U0517,IPHONE_16_128,5
U0518,IPHONE_16_256,3
U0518,IPHONE_15_128,5
U0518,DELL_XPS_13,3
U0518,ONEPLUS_13,3
U0519,IPHONE_16_128,4
U0519,IPHONE_15_256,2
U0520,IPHONE_16_128,3
U0520,MACBOOK_AIR_M2,4
U0520,IPHONE_16_256,5
U0521,IPHONE_15_256,4
U0521,ONEPLUS_13,1
U0522,IPHONE_16_256,2
U0522,IPHONE_15_128,2
U0522,SONY_HEADPHONES,5
U0522,SAMSUNG_S24,4
U0523,IPHONE_16_256,4
U0523,SAMSUNG_S24,1
U0524,IPHONE_15_256,2
U0524,AIRPODS_PRO,2
U0524,SAMSUNG_S24,3
U0524,MACBOOK_AIR_M2,3
U0525,ONEPLUS_13,2
U0525,IPHONE_16_256,1
U0525,DELL_XPS_13,4
U0526,SAMSUNG_S24,5
U0526,MACBOOK_AIR_M2,5
U0526,IPHONE_15_256,5
U0526,AIRPODS_PRO,2
U0527,MACBOOK_AIR_M2,2
U0527,SAMSUNG_S24,3
U0527,IPHONE_15_128,2
U0527,ONEPLUS_13,1
U0527,SONY_HEADPHONES,1
U0528,AIRPODS_PRO,3
U0528,IPHONE_16_128,1
U0529,ONEPLUS_13,2
U0529,IPHONE_16_256,3
U0529,IPHONE_16_128,4
U0530,IPHONE_15_256,5
U0530,IPHONE_15_128,5
U0530,DELL_XPS_13,5
U0530,IPHONE_16_128,3
U0530,AIRPODS_PRO,3
U0531,IPHONE_15_256,5
U0531,SONY_HEADPHONES,1
U0531,IPHONE_16_256,1
U0531,MACBOOK_AIR_M2,5
U0532,ONEPLUS_13,2
U0532,IPHONE_16_128,4
U0532,SONY_HEADPHONES,4
U0532,IPHONE_15_256,1
U0533,AIRPODS_PRO,4
U0533,DELL_XPS_13,4
U0533,IPHONE_15_128,4
U0533,SAMSUNG_S24,4
U0533,MACBOOK_AIR_M2,2
U0534,IPHONE_15_128,3
U0534,IPHONE_16_128,5
U0534,ONEPLUS_13,2
U0534,AIRPODS_PRO,4
U0534,IPHONE_15_256,4
U0535,IPHONE_15_128,2
U0535,ONEPLUS_13,5
U0535,IPHONE_16_128,1
U0535,DELL_XPS_13,1
U0535,IPHONE_15_256,3
U0536,AIRPODS_PRO,3
U0536,MACBOOK_AIR_M2,3
U0536,DELL_XPS_13,4
U0536,IPHONE_15_256,3
U0537,ONEPLUS_13,2
U0537,AIRPODS_PRO,1
U0537,IPHONE_15_256,4
U0537,IPHONE_16_256,1
U0537,SAMSUNG_S24,5
U0538,SONY_HEADPHONES,1
U0538,AIRPODS_PRO,3
U0538,SAMSUNG_S24,2
U0539,ONEPLUS_13,4
U0539,IPHONE_15_128,2
U0539,SAMSUNG_S24,1
U0539,SONY_HEADPHONES,3
U0540,IPHONE_15_256,4
U0540,DELL_XPS_13,1
U0540,IPHONE_16_256,3
U0540,SONY_HEADPHONES,4
U0540,IPHONE_16_128,3
U0541,IPHONE_15_256,4
U0541,IPHONE_15_128,2
U0541,IPHONE_16_128,3
U0541,SONY_HEADPHONES,4
U0542,IPHONE_15_256,2
U0542,SONY_HEADPHONES,2
U0542,AIRPODS_PRO,4
U0543,ONEPLUS_13,3
U0543,IPHONE_16_128,3
U0544,IPHONE_16_128,2
U0544,IPHONE_15_256,2
U0545,SONY_HEADPHONES,2
U0545,IPHONE_16_256,1
U0545,DELL_XPS_13,4
U0545,IPHONE_15_256,4
U0545,ONEPLUS_13,2
U0546,IPHONE_16_128,4
U0546,MACBOOK_AIR_M2,5
U0547,SONY_HEADPHONES,1
U0547,IPHONE_16_256,4
U0548,SAMSUNG_S24,2
U0548,MACBOOK_AIR_M2,4
U0549,SONY_HEADPHONES,3
U0549,DELL_XPS_13,3
U0549,IPHONE_16_128,1
U0549,SAMSUNG_S24,3
U0549,AIRPODS_PRO,2
U0550,IPHONE_16_256,4
U0550,IPHONE_15_256,1
U0550,DELL_XPS_13,2
U0550,IPHONE_15_128,4
U0551,IPHONE_15_256,3
U0551,IPHONE_16_256,4
U0552,IPHONE_16_256,4
U0552,IPHONE_16_128,4
U0552,MACBOOK_AIR_M2,4
U0552,IPHONE_15_256,2
U0553,IPHONE_16_128,3
U0553,SONY_HEADPHONES,3
U0553,SAMSUNG_S24,3
U0553,IPHONE_16_256,1
U0553,IPHONE_15_256,1
U0554,SAMSUNG_S24,2
U0554,DELL_XPS_13,4
U0554,IPHONE_16_256,2
U0554,IPHONE_15_128,3
U0554,SONY_HEADPHONES,1
U0555,IPHONE_15_128,3
U0555,SONY_HEADPHONES,2
U0555,AIRPODS_PRO,5
U0555,MACBOOK_AIR_M2,3
U0555,IPHONE_16_128,3
U0556,SONY_HEADPHONES,2
U0556,IPHONE_16_128,2
U0556,IPHONE_15_128,2
U0557,ONEPLUS_13,2
U0557,SAMSUNG_S24,4
U0558,IPHONE_16_256,4
U0558,SAMSUNG_S24,4
U0558,SONY_HEADPHONES,3
U0559,SAMSUNG_S24,1
U0559,ONEPLUS_13,5
U0559,IPHONE_15_128,2
U0559,IPHONE_15_256,4
U0559,IPHONE_16_256,5
U0560,IPHONE_16_128,3
U0560,IPHONE_15_256,4
U0561,AIRPODS_PRO,2
U0561,IPHONE_16_256,5
U0561,IPHONE_15_128,1
U0562,IPHONE_16_256,5
U0562,IPHONE_15_256,3
U0562,DELL_XPS_13,2
U0562,IPHONE_16_128,3
U0563,SONY_HEADPHONES,2
U0563,IPHONE_15_128,1
U0564,DELL_XPS_13,4
U0564,IPHONE_15_256,2
U0564,MACBOOK_AIR_M2,2
U0564,IPHONE_15_128,3
U0565,MACBOOK_AIR_M2,3
U0565,IPHONE_16_256,3
U0565,IPHONE_15_128,1
U0566,IPHONE_16_128,4
U0566,IPHONE_16_256,1
U0566,SONY_HEADPHONES,4
U0567,IPHONE_15_256,4
U0567,IPHONE_16_128,2
U0568,ONEPLUS_13,2
U0568,DELL_XPS_13,5
U0568,IPHONE_15_256,1
U0569,MACBOOK_AIR_M2,1
U0569,SAMSUNG_S24,2
U0569,ONEPLUS_13,3
U0569,DELL_XPS_13,4
U0569,IPHONE_16_128,4
U0570,IPHONE_15_256,2
U0570,MACBOOK_AIR_M2,3
U0570,AIRPODS_PRO,3
U0570,IPHONE_16_256,2
U0570,IPHONE_16_128,5
U0571,MACBOOK_AIR_M2,3
U0571,SONY_HEADPHONES,2
U0571,IPHONE_15_128,1
U0571,DELL_XPS_13,2
U0572,ONEPLUS_13,4
U0572,DELL_XPS_13,4
U0573,IPHONE_15_256,4
U0573,DELL_XPS_13,5
U0573,IPHONE_15_128,1
U0573,IPHONE_16_256,4
U0574,SONY_HEADPHONES,2
U0574,MACBOOK_AIR_M2,4
U0574,IPHONE_16_256,3
U0574,IPHONE_15_128,1
U0574,IPHONE_16_128,3
U0575,SAMSUNG_S24,3
U0575,ONEPLUS_13,2
U0575,MACBOOK_AIR_M2,3
U0575,AIRPODS_PRO,3
U0575,IPHONE_15_256,5
U0576,SONY_HEADPHONES,5
U0576,IPHONE_15_128,2
U0577,MACBOOK_AIR_M2,4
U0577,IPHONE_15_128,2
U0577,SAMSUNG_S24,2
U0577,IPHONE_15_256,1
U0577,IPHONE_16_256,3
U0578,SONY_HEADPHONES,2
U0578,IPHONE_16_256,1
U0578,IPHONE_15_256,4
U0578,MACBOOK_AIR_M2,4
U0578,DELL_XPS_13,3
U0579,SONY_HEADPHONES,5
U0579,DELL_XPS_13,1
U0579,ONEPLUS_13,4
U0579,IPHONE_15_256,2
U0580,SONY_HEADPHONES,4
U0580,IPHONE_16_256,3
U0581,IPHONE_16_128,3
U0581,ONEPLUS_13,5
U0581,DELL_XPS_13,4
U0581,IPHONE_15_256,1
U0581,IPHONE_16_256,1
U0582,IPHONE_16_256,3
U0582,SAMSUNG_S24,4
U0582,MACBOOK_AIR_M2,4
U0583,ONEPLUS_13,4
U0583,IPHONE_15_128,2
U0583,SONY_HEADPHONES,4
U0583,IPHONE_16_128,2
U0583,AIRPODS_PRO,2
U0584,SAMSUNG_S24,3
U0584,MACBOOK_AIR_M2,4
U0584,ONEPLUS_13,2
U0584,SONY_HEADPHONES,2
U0584,IPHONE_15_256,2
U0585,SONY_HEADPHONES,3
U0585,AIRPODS_PRO,2
U0585,DELL_XPS_13,4
U0586,DELL_XPS_13,5
U0586,IPHONE_15_256,2
U0587,ONEPLUS_13,5
U0587,IPHONE_16_256,5
U0587,AIRPODS_PRO,4
U0587,IPHONE_15_128,3
U0587,DELL_XPS_13,2
U0588,IPHONE_15_128,2
U0588,IPHONE_15_256,1
U0588,MACBOOK_AIR_M2,2
U0588,SONY_HEADPHONES,3
U0589,SAMSUNG_S24,3
U0589,ONEPLUS_13,4
U0589,IPHONE_16_256,2
U0589,MACBOOK_AIR_M2,2
U0589,IPHONE_16_128,2
U0590,AIRPODS_PRO,4
U0590,SAMSUNG_S24,4
U0590,SONY_HEADPHONES,3
U0590,IPHONE_15_256,1
U0591,ONEPLUS_13,5
U0591,DELL_XPS_13,5
U0591,IPHONE_15_256,1
U0592,DELL_XPS_13,2
U0592,SONY_HEADPHONES,3
U0592,ONEPLUS_13,3
U0592,IPHONE_15_256,2
U0592,AIRPODS_PRO,5
U0593,MACBOOK_AIR_M2,3
U0593,AIRPODS_PRO,4
U0593,IPHONE_15_256,2
U0593,SONY_HEADPHONES,1
U0594,MACBOOK_AIR_M2,3
U0594,ONEPLUS_13,2
U0594,DELL_XPS_13,1
U0594,IPHONE_15_128,2
U0595,IPHONE_16_256,5
U0595,IPHONE_15_128,2
U0595,DELL_XPS_13,1
U0596,DELL_XPS_13,3
U0596,ONEPLUS_13,3
U0597,SAMSUNG_S24,1
U0597,ONEPLUS_13,1
U0597,IPHONE_16_128,4
U0597,SONY_HEADPHONES,5
U0598,IPHONE_15_128,4
U0598,IPHONE_16_256,4
U0598,ONEPLUS_13,3
U0598,AIRPODS_PRO,4
U0599,IPHONE_15_128,3
U0599,IPHONE_16_128,4
U0599,IPHONE_16_256,3
U0599,ONEPLUS_13,3
U0599,IPHONE_15_256,4
U0600,SAMSUNG_S24,1
U0600,ONEPLUS_13,1
U0600,AIRPODS_PRO,2
U0601,SAMSUNG_S24,4
U0601,SONY_HEADPHONES,4
U0602,IPHONE_15_128,4
U0602,SAMSUNG_S24,2
U0602,IPHONE_15_256,5
U0603,DELL_XPS_13,3
U0603,IPHONE_15_128,3
U0603,IPHONE_16_128,3
U0603,IPHONE_16_256,4
U0603,ONEPLUS_13,1
U0604,SONY_HEADPHONES,4
U0604,IPHONE_15_128,4
U0605,DELL_XPS_13,3
U0605,SAMSUNG_S24,3
U0605,ONEPLUS_13,3
U0606,SAMSUNG_S24,1
U0606,AIRPODS_PRO,3
U0607,IPHONE_16_256,5
U0607,SAMSUNG_S24,4
U0607,MACBOOK_AIR_M2,5
U0608,IPHONE_16_256,5
U0608,MACBOOK_AIR_M2,1
U0609,IPHONE_15_128,1
U0609,AIRPODS_PRO,2
U0609,IPHONE_16_128,2
U0609,SAMSUNG_S24,3
U0609,ONEPLUS_13,3
U0610,SAMSUNG_S24,5
U0610,IPHONE_15_128,4
U0610,IPHONE_15_256,4
U0610,SONY_HEADPHONES,5
U0610,IPHONE_16_128,3
U0611,IPHONE_15_128,2
U0611,SAMSUNG_S24,4
U0611,IPHONE_16_256,4
U0612,ONEPLUS_13,3
U0612,AIRPODS_PRO,3
U0613,SAMSUNG_S24,2
U0613,AIRPODS_PRO,4
U0613,IPHONE_15_128,2
U0613,IPHONE_16_256,3
U0614,ONEPLUS_13,2
U0614,SAMSUNG_S24,3
U0614,IPHONE_15_128,1
U0615,SONY_HEADPHONES,5
U0615,ONEPLUS_13,3
U0616,IPHONE_15_256,5
U0616,IPHONE_15_128,3
U0617,SONY_HEADPHONES,2
U0617,IPHONE_16_128,4
U0617,ONEPLUS_13,1
U0618,SONY_HEADPHONES,4
U0618,IPHONE_15_128,3
U0618,IPHONE_16_256,5
U0619,SONY_HEADPHONES,2
U0619,AIRPODS_PRO,3
U0620,IPHONE_16_128,4
U0620,AIRPODS_PRO,2
U0620,IPHONE_16_256,2
U0620,MACBOOK_AIR_M2,3
U0620,SAMSUNG_S24,4
U0621,IPHONE_15_128,4
U0621,DELL_XPS_13,4
U0621,IPHONE_16_128,3
U0622,ONEPLUS_13,2
U0622,IPHONE_16_256,5
U0622,SONY_HEADPHONES,2
U0622,IPHONE_16_128,2
U0622,DELL_XPS_13,3
U0623,ONEPLUS_13,2
U0623,AIRPODS_PRO,1
U0623,MACBOOK_AIR_M2,4
U0624,SAMSUNG_S24,1
U0624,IPHONE_16_128,1
U0624,IPHONE_15_128,5
U0624,ONEPLUS_13,5
U0624,IPHONE_15_256,2
U0625,IPHONE_16_256,4
U0625,SAMSUNG_S24,3
U0625,DELL_XPS_13,2
U0625,SONY_HEADPHONES,2
U0625,AIRPODS_PRO,4
U0626,AIRPODS_PRO,2
U0626,IPHONE_15_128,1
U0626,DELL_XPS_13,4
U0626,IPHONE_15_256,3
U0627,ONEPLUS_13,3
U0627,SAMSUNG_S24,3
U0627,SONY_HEADPHONES,5
U0627,IPHONE_15_128,5
U0628,IPHONE_15_256,3
U0628,SONY_HEADPHONES,4
U0629,IPHONE_16_128,2
U0629,SONY_HEADPHONES,5
U0629,ONEPLUS_13,3
U0630,ONEPLUS_13,3
U0630,DELL_XPS_13,2
U0630,IPHONE_15_128,3
U0630,SONY_HEADPHONES,2
U0630,IPHONE_16_128,4
U0631,IPHONE_15_256,1
U0631,SAMSUNG_S24,4
U0631,DELL_XPS_13,2
U0631,MACBOOK_AIR_M2,3
U0631,IPHONE_15_128,4
U0632,DELL_XPS_13,5
U0632,AIRPODS_PRO,5
U0632,SONY_HEADPHONES,4
U0632,IPHONE_15_256,1
U0633,IPHONE_15_256,4
U0633,IPHONE_16_128,3
U0633,IPHONE_15_128,2
U0633,SAMSUNG_S24,4
U0633,MACBOOK_AIR_M2,3
U0634,IPHONE_15_256,5
U0634,SAMSUNG_S24,5
U0634,IPHONE_16_128,4
U0634,IPHONE_16_256,2
U0635,DELL_XPS_13,5
U0635,IPHONE_15_256,5
U0636,ONEPLUS_13,3
U0636,SONY_HEADPHONES,3
U0637,AIRPODS_PRO,5
U0637,DELL_XPS_13,3
U0637,MACBOOK_AIR_M2,5
U0637,IPHONE_16_128,5
U0638,AIRPODS_PRO,4
U0638,DELL_XPS_13,4
U0638,IPHONE_16_256,3
U0638,ONEPLUS_13,3
U0639,SONY_HEADPHONES,2
U0639,SAMSUNG_S24,3
U0639,AIRPODS_PRO,2
U0639,ONEPLUS_13,3
U0640,SAMSUNG_S24,3
U0640,ONEPLUS_13,1
U0640,SONY_HEADPHONES,3
U0641,DELL_XPS_13,2
U0641,IPHONE_15_256,5
U0641,IPHONE_16_256,2
U0642,MACBOOK_AIR_M2,3
U0642,DELL_XPS_13,3
U0642,SONY_HEADPHONES,1
U0642,IPHONE_16_128,1
U0643,IPHONE_16_128,3
U0643,SAMSUNG_S24,3
U0643,DELL_XPS_13,3
U0644,MACBOOK_AIR_M2,3
U0644,SONY_HEADPHONES,4
U0644,IPHONE_15_128,4
U0645,DELL_XPS_13,2
U0645,IPHONE_15_256,4
U0645,SAMSUNG_S24,3
U0645,SONY_HEADPHONES,1
U0645,MACBOOK_AIR_M2,4
U0646,DELL_XPS_13,2
U0646,ONEPLUS_13,5
U0646,IPHONE_15_128,3
U0646,SONY_HEADPHONES,5
U0646,MACBOOK_AIR_M2,2
U0647,IPHONE_15_128,4
U0647,SAMSUNG_S24,2
U0647,IPHONE_16_128,1
U0647,ONEPLUS_13,1
U0647,IPHONE_16_256,3
U0648,AIRPODS_PRO,2
U0648,MACBOOK_AIR_M2,1
U0648,SONY_HEADPHONES,2
U0648,IPHONE_15_256,1
U0649,SAMSUNG_S24,4
U0649,IPHONE_16_256,3
U0649,ONEPLUS_13,5
U0649,IPHONE_15_128,2
U0650,MACBOOK_AIR_M2,4
U0650,SONY_HEADPHONES,5
U0650,AIRPODS_PRO,2
U0651,IPHONE_16_128,1
U0651,AIRPODS_PRO,2
U0651,IPHONE_15_256,3
U0652,SONY_HEADPHONES,4
U0652,MACBOOK_AIR_M2,4
U0653,IPHONE_15_256,2
U0653,ONEPLUS_13,2
U0653,IPHONE_15_128,4
U0653,SONY_HEADPHONES,5
U0653,IPHONE_16_256,2
U0654,IPHONE_15_256,5
U0654,IPHONE_15_128,2
U0655,DELL_XPS_13,3
U0655,IPHONE_15_128,1
U0655,IPHONE_16_256,1
U0656,IPHONE_16_128,3
U0656,DELL_XPS_13,4
U0656,IPHONE_15_128,4
U0656,ONEPLUS_13,3
U0656,IPHONE_15_256,2
U0657,DELL_XPS_13,3
U0657,ONEPLUS_13,3
U0658,ONEPLUS_13,4
U0658,DELL_XPS_13,5
U0659,IPHONE_16_128,2
U0659,DELL_XPS_13,3
U0660,MACBOOK_AIR_M2,2
U0660,SONY_HEADPHONES,3
U0660,IPHONE_15_128,2
U0661,SAMSUNG_S24,2
U0661,DELL_XPS_13,1
U0661,SONY_HEADPHONES,1
U0661,IPHONE_16_128,2
U0662,DELL_XPS_13,2
U0662,IPHONE_16_256,4
U0662,SONY_HEADPHONES,4
U0663,DELL_XPS_13,3
U0663,AIRPODS_PRO,4
U0664,IPHONE_15_128,2
U0664,SAMSUNG_S24,3
U0664,MACBOOK_AIR_M2,4
U0665,IPHONE_15_128,4
U0665,IPHONE_16_256,3
U0665,ONEPLUS_13,4
U0665,SAMSUNG_S24,3
U0665,SONY_HEADPHONES,1
U0666,SAMSUNG_S24,2
U0666,SONY_HEADPHONES,2
U0666,DELL_XPS_13,4
U0666,IPHONE_15_128,2
U0667,DELL_XPS_13,2
U0667,MACBOOK_AIR_M2,4
U0667,IPHONE_16_256,2
U0668,DELL_XPS_13,1
U0668,SAMSUNG_S24,3
U0668,AIRPODS_PRO,1
U0668,ONEPLUS_13,5
U0668,SONY_HEADPHONES,4
U0669,MACBOOK_AIR_M2,3
U0669,IPHONE_16_256,2
U0669,DELL_XPS_13,5
U0670,IPHONE_15_128,4
U0670,IPHONE_16_256,3
U0671,ONEPLUS_13,4
U0671,SONY_HEADPHONES,3
U0672,SAMSUNG_S24,4
U0672,IPHONE_16_128,3
U0672,SONY_HEADPHONES,5
U0673,IPHONE_16_256,3
U0673,MACBOOK_AIR_M2,2
U0673,SAMSUNG_S24,5
U0673,IPHONE_15_128,4
U0674,IPHONE_16_256,3
U0674,IPHONE_15_128,2
U0675,DELL_XPS_13,3
U0675,IPHONE_16_256,4
U0675,AIRPODS_PRO,3
U0675,SAMSUNG_S24,3
U0675,SONY_HEADPHONES,4
U0676,ONEPLUS_13,3
U0676,MACBOOK_AIR_M2,1
U0676,IPHONE_16_256,2
U0676,IPHONE_16_128,1
U0676,AIRPODS_PRO,5
U0677,SAMSUNG_S24,3
U0677,ONEPLUS_13,3
U0677,SONY_HEADPHONES,2
U0677,IPHONE_16_128,3
U0678,SAMSUNG_S24,2
U0678,IPHONE_16_128,3
U0679,DELL_XPS_13,5
U0679,IPHONE_16_256,1
U0679,SAMSUNG_S24,2
U0680,MACBOOK_AIR_M2,3
U0680,IPHONE_16_256,1
U0681,IPHONE_16_256,1
U0681,ONEPLUS_13,1
U0681,DELL_XPS_13,3
U0681,IPHONE_16_128,2
U0681,SONY_HEADPHONES,1
U0682,DELL_XPS_13,5
U0682,ONEPLUS_13,4
U0682,IPHONE_15_128,4
U0683,SONY_HEADPHONES,5
U0683,IPHONE_16_256,4
U0683,AIRPODS_PRO,2
U0684,SAMSUNG_S24,5
U0684,AIRPODS_PRO,4
U0685,DELL_XPS_13,4
U0685,IPHONE_15_128,1
U0685,IPHONE_16_256,3
U0686,ONEPLUS_13,2
U0686,IPHONE_16_256,3
U0686,IPHONE_15_256,5
U0686,IPHONE_15_128,5
U0687,IPHONE_15_256,2
U0687,DELL_XPS_13,3
U0687,SAMSUNG_S24,4
U0687,IPHONE_15_128,4
U0688,ONEPLUS_13,2
U0688,SAMSUNG_S24,1
U0688,IPHONE_16_128,2
U0688,MACBOOK_AIR_M2,2
U0688,IPHONE_15_128,4
U0689,SONY_HEADPHONES,2
U0689,DELL_XPS_13,4
U0689,SAMSUNG_S24,4
U0689,IPHONE_16_256,1
U0689,MACBOOK_AIR_M2,5
U0690,IPHONE_15_256,2
U0690,DELL_XPS_13,5
U0690,AIRPODS_PRO,3
U0690,IPHONE_16_128,3
U0690,SAMSUNG_S24,4
U0691,IPHONE_16_256,3
U0691,ONEPLUS_13,5
U0692,SONY_HEADPHONES,1
U0692,MACBOOK_AIR_M2,3
U0692,DELL_XPS_13,4
U0693,IPHONE_15_256,2
U0693,IPHONE_16_128,3
U0693,ONEPLUS_13,2
U0693,MACBOOK_AIR_M2,4
U0694,AIRPODS_PRO,4
U0694,ONEPLUS_13,4
U0694,MACBOOK_AIR_M2,2
U0694,IPHONE_15_128,1
U0695,AIRPODS_PRO,1
U0695,SAMSUNG_S24,2
U0695,DELL_XPS_13,4
U0695,ONEPLUS_13,3
U0696,DELL_XPS_13,4
U0696,IPHONE_15_128,3
U0697,IPHONE_16_128,4
U0697,SAMSUNG_S24,5
U0697,AIRPODS_PRO,5
U0697,MACBOOK_AIR_M2,4
U0697,ONEPLUS_13,2
U0698,SAMSUNG_S24,4
U0698,MACBOOK_AIR_M2,1
U0698,SONY_HEADPHONES,5
U0698,AIRPODS_PRO,2
U0698,IPHONE_15_256,4
U0699,IPHONE_16_128,3
U0699,SONY_HEADPHONES,1
U0699,SAMSUNG_S24,3
U0699,MACBOOK_AIR_M2,3
U0699,IPHONE_15_256,2
U0700,IPHONE_15_256,3
U0700,ONEPLUS_13,4
U0700,IPHONE_16_128,1
U0701,IPHONE_16_128,1
U0701,MACBOOK_AIR_M2,2
U0701,IPHONE_16_256,5
U0701,DELL_XPS_13,4
U0701,IPHONE_15_128,4
U0702,MACBOOK_AIR_M2,2
U0702,SAMSUNG_S24,4
U0702,IPHONE_16_128,1
U0703,IPHONE_15_128,4
U0703,MACBOOK_AIR_M2,2
U0703,DELL_XPS_13,3
U0704,MACBOOK_AIR_M2,2
U0704,IPHONE_15_128,3
U0704,IPHONE_16_256,3
U0705,IPHONE_15_128,1
U0705,IPHONE_15_256,1
U0705,IPHONE_16_128,1
U0705,SAMSUNG_S24,2
U0705,MACBOOK_AIR_M2,5
U0706,ONEPLUS_13,5
U0706,SONY_HEADPHONES,4
U0706,SAMSUNG_S24,4
U0707,IPHONE_15_256,1
U0707,IPHONE_16_256,3
U0707,IPHONE_16_128,4
U0707,AIRPODS_PRO,4
U0708,IPHONE_16_128,2
U0708,IPHONE_16_256,4
U0708,SAMSUNG_S24,3
U0708,IPHONE_15_256,5
U0709,SONY_HEADPHONES,3
U0709,DELL_XPS_13,5
U0710,IPHONE_16_128,2
U0710,IPHONE_15_128,4
U0710,MACBOOK_AIR_M2,1
U0710,IPHONE_15_256,3
U0711,SAMSUNG_S24,2
U0711,IPHONE_16_128,3
U0711,IPHONE_15_128,5
U0711,IPHONE_16_256,1
U0711,IPHONE_15_256,3
U0712,SONY_HEADPHONES,4
U0712,AIRPODS_PRO,1
U0713,IPHONE_16_128,4
U0713,AIRPODS_PRO,1
U0713,IPHONE_15_256,5
U0714,SONY_HEADPHONES,4
U0714,IPHONE_15_128,2
U0714,ONEPLUS_13,2
U0714,IPHONE_15_256,4
U0715,DELL_XPS_13,5
U0715,SONY_HEADPHONES,4
U0715,AIRPODS_PRO,5
U0716,IPHONE_15_128,5
U0716,SONY_HEADPHONES,2
U0716,MACBOOK_AIR_M2,4
U0716,ONEPLUS_13,5
U0716,AIRPODS_PRO,4
U0717,IPHONE_15_128,4
U0717,SONY_HEADPHONES,2
